time,ax,ay,az,atotal
2.624788284301758,-0.05,-0.01,-0.09,0.1
2.6352851390838623,-0.03,0.03,-0.1,0.1
2.6622543334960938,0.02,0.0,-0.04,0.04
2.662936210632324,0.02,0.02,-0.03,0.04
2.663875102996826,-0.04,0.02,-0.11,0.11
2.6737890243530273,-0.07,0.02,-0.11,0.13
2.684812068939209,-0.02,0.01,-0.08,0.08
2.6944332122802734,0.02,0.0,-0.02,0.02
2.704651117324829,-0.01,0.02,-0.07,0.07
2.714468002319336,-0.04,0.0,-0.09,0.09
2.7246060371398926,-0.03,0.01,-0.09,0.09
2.735006332397461,-0.02,-0.01,-0.07,0.07
2.762514114379883,-0.01,0.01,-0.07,0.07
2.7632391452789307,-0.02,0.01,-0.08,0.08
2.7638440132141113,-0.02,0.01,-0.07,0.07
2.773591995239258,-0.03,0.02,-0.07,0.07
2.783769130706787,-0.03,0.01,-0.08,0.08
2.793917179107666,-0.03,0.02,-0.08,0.08
2.8044962882995605,-0.03,0.01,-0.06,0.06
2.8143529891967773,-0.01,0.02,-0.05,0.05
2.824489116668701,-0.02,0.02,-0.07,0.07
2.8345823287963867,-0.03,0.01,-0.1,0.1
2.8617920875549316,-0.04,0.0,-0.1,0.1
2.8625221252441406,-0.02,0.0,-0.06,0.06
2.8633601665496826,-0.01,0.0,-0.05,0.05
2.873441219329834,-0.02,-0.01,-0.06,0.06
2.883437156677246,-0.03,-0.01,-0.08,0.08
2.8936941623687744,-0.03,-0.01,-0.07,0.07
2.9040040969848633,-0.02,0.0,-0.08,0.08
2.913940191268921,-0.03,0.0,-0.07,0.07
2.923992156982422,-0.02,0.01,-0.07,0.07
2.9339451789855957,-0.03,0.01,-0.07,0.07
2.9617233276367188,-0.03,0.01,-0.07,0.07
2.9624061584472656,-0.03,0.01,-0.08,0.08
2.9628891944885254,-0.03,0.01,-0.08,0.08
2.9732351303100586,-0.02,0.0,-0.07,0.07
2.9838411808013916,-0.02,-0.02,-0.06,0.06
2.9939823150634766,-0.02,-0.02,-0.08,0.08
3.0038952827453613,-0.02,-0.03,-0.09,0.09
3.013796329498291,-0.02,-0.02,-0.07,0.07
3.0238311290740967,-0.03,-0.02,-0.06,0.06
3.03494930267334,-0.03,-0.01,-0.07,0.07
3.065312147140503,-0.02,0.01,-0.08,0.08
3.0660061836242676,-0.02,0.02,-0.07,0.07
3.066563129425049,-0.02,0.03,-0.07,0.07
3.072672128677368,-0.03,0.02,-0.07,0.07
3.0833983421325684,-0.03,0.02,-0.06,0.06
3.0943992137908936,-0.03,0.01,-0.07,0.07
3.1036641597747803,-0.02,-0.01,-0.08,0.08
3.1134891510009766,-0.05,-0.03,-0.08,0.09
3.1237502098083496,-0.01,-0.01,-0.03,0.03
3.1345221996307373,-0.04,0.01,-0.09,0.09
3.1659722328186035,-0.03,0.03,-0.08,0.09
3.1667580604553223,0.06,-0.05,-0.02,0.08
3.167527198791504,0.01,0.01,-0.21,0.21
3.172614097595215,0.05,0.04,-0.24,0.24
3.18267822265625,-0.06,0.03,-0.07,0.09
3.193446159362793,-0.2,0.04,0.09,0.22
3.2031941413879395,-0.11,0.05,0.06,0.13
3.213322162628174,0.09,0.03,-0.04,0.1
3.222896099090576,0.07,-0.02,-0.11,0.13
3.233405113220215,-0.08,-0.02,-0.08,0.11
3.2427501678466797,-0.07,-0.01,-0.08,0.1
3.2629332542419434,0.0,-0.01,-0.13,0.13
3.263601303100586,0.01,0.0,-0.13,0.13
3.2722630500793457,0.01,0.0,-0.15,0.15
3.2822961807250977,-0.02,0.0,-0.14,0.14
3.2930221557617188,-0.05,-0.02,-0.1,0.11
3.303232192993164,-0.06,0.02,-0.07,0.09
3.312540054321289,-0.03,0.02,-0.01,0.03
3.322822093963623,-0.01,0.01,0.01,0.01
3.333466053009033,0.02,-0.01,0.0,0.02
3.342872142791748,-0.01,-0.04,-0.04,0.05
3.364135265350342,-0.05,-0.01,-0.1,0.11
3.3648390769958496,-0.03,-0.01,-0.11,0.11
3.37203311920166,-0.01,-0.03,-0.07,0.07
3.382045269012451,-0.02,0.0,-0.08,0.08
3.3926572799682617,-0.03,0.01,-0.08,0.08
3.4026331901550293,-0.02,0.01,-0.03,0.03
3.412631034851074,-0.02,0.03,-0.04,0.05
3.4224581718444824,-0.03,0.03,-0.05,0.06
3.432985305786133,-0.04,0.03,-0.06,0.07
3.4420511722564697,-0.01,0.0,-0.06,0.06
3.464656114578247,0.0,-0.01,-0.06,0.06
3.465386152267456,-0.02,-0.01,-0.09,0.09
3.471548080444336,-0.04,-0.01,-0.09,0.09
3.4817512035369873,-0.03,-0.01,-0.07,0.07
3.4923641681671143,-0.03,-0.01,-0.06,0.06
3.5025081634521484,-0.03,0.0,-0.06,0.06
3.512247085571289,-0.04,0.02,-0.05,0.06
3.522217273712158,-0.04,0.01,-0.05,0.06
3.532806158065796,-0.03,0.0,-0.04,0.05
3.5418741703033447,-0.04,0.0,-0.04,0.05
3.5660181045532227,-0.03,0.01,-0.07,0.07
3.5666921138763428,-0.02,0.0,-0.07,0.07
3.571333169937134,-0.04,0.0,-0.06,0.07
3.5814011096954346,-0.04,0.01,-0.07,0.08
3.59220027923584,-0.05,0.02,-0.07,0.08
3.601952075958252,-0.03,0.02,-0.08,0.08
3.6126112937927246,-0.03,0.02,-0.09,0.09
3.6220202445983887,-0.04,0.03,-0.08,0.09
3.632261276245117,-0.04,0.02,-0.07,0.08
3.6420462131500244,-0.03,0.01,-0.05,0.05
3.6656901836395264,-0.03,0.0,-0.05,0.05
